shipment_id,transit_hours,door_opens,mean_temp,max_temp,min_temp,temp_std_c,temp_recovery_rate,rh_mean,rh_std,rh_max,package_type,product_volume_l,fill_ratio,carrier_id,origin_zone,dest_zone,leg_count,sensor_gap_hours,vibration_index,feature_x1,feature_x2,feature_x3,silent_failure,max_temp_c,delay_minutes,high_spoilage_risk,failure_category,predicted_spoilage_risk
SHP000123,1.24,2,4.745,5.539,4.415,0.475,0.3617,0.4852,0.0461,0.5928,0,12.73,0.5576,9,5,4,1,1.211,2.7344,-0.1934,0.9858,0,0,4.745,4.415,0,Hub Dwell Delay,0
SHP000124,6.24,22,8.381,9.069,7.583,1.233,0.7486,0.5404,0.038,0.6272,0,7.18,0.6947,1,4,0,1,1.503,2.3741,0.5251,0.8524,0,0,8.381,7.583,1,Urban Traffic,1
SHP000125,1.7,1,3.641,3.991,3.209,0.591,0.4674,0.421,0.0342,0.5363,1,15.88,0.8177,10,4,5,2,0.753,0.9761,-0.4717,-0.2611,0,0,3.641,3.209,0,Hub Dwell Delay,0
SHP000126,1.32,4,4.954,5.697,4.504,0.507,0.2714,0.4788,0.0356,0.5385,1,19.23,0.6311,2,3,5,2,0.603,1.6697,0.2604,-2.9326,0,0,4.954,4.504,0,None,0
SHP000127,5.02,14,4.309,7.03,2.88,2.916,0.3769,0.5326,0.0816,0.612,0,15.74,0.6447,8,5,4,2,0.039,0.4074,1.1547,0.7313,0,1,4.309,2.88,0,None,0
SHP000128,9.51,8,4.127,7.558,3.653,1.337,0.3279,0.6418,0.1227,0.9236,0,14.42,0.5053,3,5,4,2,0.055,1.3468,0.6869,-0.0059,0,1,4.127,3.653,1,Urban Traffic,1
SHP000129,1.68,2,4.561,6.329,4.379,0.487,0.3835,0.5182,0.0397,0.5873,0,8.8,0.6948,10,3,0,2,0.917,2.8089,0.1749,-1.0285,0,0,4.561,4.379,0,Refrigeration Failure,0
SHP000130,2.46,5,4.795,6.732,3.98,1.68,0.3873,0.4316,0.0682,0.4633,0,8.93,0.6798,8,4,1,2,0.701,2.124,0.3172,-1.148,0,0,4.795,3.98,0,Urban Traffic,0
SHP000131,1.61,3,3.663,3.881,3.498,0.859,0.5031,0.4946,0.0412,0.5353,1,3.11,0.6542,1,4,5,2,0.285,2.3383,-0.7858,-0.9998,0,0,3.663,3.498,0,Refrigeration Failure,0
SHP000132,3.46,17,5.185,8.88,4.858,2.828,0.4215,0.4735,0.118,0.9673,0,3.05,0.761,3,3,0,1,0.547,0.7369,1.4218,-0.0642,0,0,5.185,4.858,0,Hub Dwell Delay,0
SHP000133,1.81,3,4.471,5.144,4.424,0.182,0.4622,0.4805,0.0279,0.536,2,10.87,0.7014,1,4,3,2,0.667,3.0031,1.0691,-1.4992,0,0,4.471,4.424,0,Refrigeration Failure,0
SHP000134,4.99,6,3.802,5.736,2.666,1.416,0.2566,0.4735,0.0931,0.5435,2,9.81,0.6664,11,4,3,1,0.038,1.0604,1.6945,0.6633,0,1,3.802,2.666,0,Urban Traffic,0
SHP000135,4.5,7,5.648,7.193,5.18,1.675,0.3834,0.5871,0.1066,0.7192,1,9.26,0.7379,6,4,3,1,1.367,3.1406,-0.5113,0.7893,1,1,5.648,5.18,0,Urban Traffic,0
SHP000136,9.04,17,3.438,8.233,1.309,0.752,0.6045,0.5429,0.1199,0.6915,1,9.32,0.7173,1,1,0,1,0.269,2.048,1.468,-0.7559,0,1,3.438,1.309,1,Urban Traffic,1
SHP000137,5.0,16,5.279,5.753,3.006,1.599,0.4067,0.5868,0.1231,0.99,2,11.07,0.8129,4,1,0,1,1.851,1.5735,1.591,-0.4547,0,0,5.279,3.006,0,Urban Traffic,0
SHP000138,3.22,3,3.13,4.261,2.912,0.858,0.2876,0.4452,0.0353,0.5012,2,0.92,0.5589,8,3,3,1,0.756,1.8535,0.9149,-1.7883,0,0,3.13,2.912,0,Hub Dwell Delay,0
SHP000139,9.23,14,4.1,4.233,1.75,1.931,0.6273,0.6047,0.0778,0.9515,0,7.86,0.8397,11,0,4,1,0.436,2.4688,1.1795,0.4909,0,0,4.1,1.75,1,Urban Traffic,1
SHP000140,10.01,11,6.78,9.091,4.69,2.919,0.4828,0.5479,0.0216,0.9261,1,8.37,0.7511,3,2,3,2,0.926,1.3286,-0.0485,-1.4259,1,1,6.78,4.69,1,Urban Traffic,1
SHP000141,7.83,5,6.131,8.1,5.979,1.78,0.5106,0.6645,0.0637,0.7793,2,5.27,0.4134,6,2,4,1,0.39,2.608,-0.0506,-1.2912,0,1,6.131,5.979,1,Refrigeration Failure,1
SHP000142,3.75,17,8.503,9.136,7.873,1.674,0.5409,0.5979,0.0757,0.6942,1,12.89,0.5301,7,1,0,3,0.861,1.8765,0.3127,0.4152,0,1,8.503,7.873,1,Hub Dwell Delay,1
SHP000143,1.29,1,3.914,5.169,3.534,0.599,0.5506,0.435,0.0341,0.5109,1,12.01,0.788,6,5,5,2,0.324,1.0738,0.7391,-0.91,0,0,3.914,3.534,0,Refrigeration Failure,0
SHP000144,9.33,16,4.236,4.338,3.356,3.357,0.4274,0.5733,0.0957,0.8479,0,19.13,0.5959,7,1,1,2,0.0,1.2704,0.0474,-0.9626,1,0,4.236,3.356,1,Urban Traffic,1
SHP000145,1.36,2,1.181,1.97,-0.434,0.931,0.4355,0.5043,0.0381,0.5379,0,13.06,0.9019,4,1,4,1,1.61,1.0686,-0.1739,0.0198,1,0,1.181,-0.434,0,Hub Dwell Delay,0
SHP000146,3.44,19,5.761,8.467,5.347,2.15,0.5757,0.6631,0.1566,0.9781,1,7.14,0.5822,10,1,0,3,0.594,3.3261,0.0957,-0.3849,0,0,5.761,5.347,0,Urban Traffic,0
SHP000147,2.49,2,2.878,5.992,2.407,0.765,0.3278,0.4066,0.0836,0.4512,0,11.33,0.356,1,3,1,1,0.015,2.0458,1.2901,-1.2334,0,0,2.878,2.407,0,Hub Dwell Delay,0
SHP000148,1.25,2,4.487,4.89,3.978,0.997,0.179,0.4409,0.005,0.4438,1,14.27,0.6572,6,3,5,2,1.655,1.7363,-0.4116,-1.0587,1,0,4.487,3.978,0,Hub Dwell Delay,0
SHP000149,1.03,1,4.567,5.126,4.565,0.525,0.2701,0.4853,0.0085,0.4865,1,9.69,0.8221,10,5,4,1,1.222,1.9112,0.5184,1.3859,1,0,4.567,4.565,0,None,0
SHP000150,5.8,10,5.989,6.747,5.856,1.204,0.5076,0.6018,0.057,0.7694,0,11.71,0.6332,6,5,3,1,0.87,2.1044,0.7015,0.3443,0,0,5.989,5.856,0,Refrigeration Failure,0
SHP000151,2.72,5,0.446,2.923,0.394,0.677,0.5284,0.4427,0.0479,0.5548,1,10.9,0.8019,9,1,0,1,0.862,0.9566,-1.1063,-1.0061,0,0,0.446,0.394,0,Refrigeration Failure,0
SHP000152,4.74,10,4.606,4.637,4.492,0.654,0.4327,0.4199,0.0531,0.6019,1,11.84,0.795,2,0,0,1,0.545,1.5729,-0.0701,-0.0121,0,0,4.606,4.492,0,Urban Traffic,0
SHP000153,4.71,12,4.752,5.664,4.467,1.522,0.4679,0.531,0.0491,0.5795,1,5.27,0.7791,8,1,2,1,0.027,0.116,1.3724,0.9672,0,0,4.752,4.467,0,Hub Dwell Delay,0
SHP000154,3.06,7,5.845,6.164,5.197,1.179,0.3835,0.5941,0.0605,0.8888,1,15.16,0.7671,4,4,0,2,0.346,3.0319,-0.1032,1.3623,1,0,5.845,5.197,0,None,0
SHP000155,4.69,21,4.601,5.633,4.402,1.869,0.5814,0.4352,0.1086,0.5957,0,12.33,0.4582,10,2,5,2,0.966,1.5396,1.5983,0.8867,0,0,4.601,4.402,0,Refrigeration Failure,0
SHP000156,3.09,8,2.18,2.566,1.976,1.367,0.4081,0.4746,0.0346,0.5941,0,13.11,0.7485,9,5,1,1,0.262,2.0474,1.0152,0.6485,0,0,2.18,1.976,0,Hub Dwell Delay,0
SHP000157,5.04,7,4.618,6.491,4.236,1.918,0.5294,0.527,0.0466,0.7284,0,9.86,0.6267,4,5,2,2,0.725,1.3571,0.2218,1.3026,0,0,4.618,4.236,0,Hub Dwell Delay,0
SHP000158,9.69,15,6.028,10.795,3.873,2.065,0.6409,0.4002,0.0976,0.4294,0,9.11,0.7375,10,0,2,1,1.061,2.074,-0.2949,0.2552,0,1,6.028,3.873,1,None,1
SHP000159,1.86,3,4.195,5.498,3.963,0.389,0.4533,0.4552,0.017,0.473,2,8.16,0.9261,10,5,4,2,0.047,2.4331,-1.0321,0.6477,0,0,4.195,3.963,0,Urban Traffic,0
SHP000160,3.73,10,5.818,10.106,5.726,1.35,0.4305,0.4479,0.1301,0.5408,1,19.07,0.3859,5,3,5,3,0.044,2.2963,1.0107,0.8044,0,1,5.818,5.726,0,Hub Dwell Delay,0
SHP000161,10.78,9,3.545,5.276,2.785,1.823,0.5116,0.592,0.0323,0.6784,0,13.41,0.6685,10,0,4,3,0.27,2.4802,0.4665,0.4727,0,0,3.545,2.785,1,None,1
SHP000162,9.35,11,6.771,7.277,6.475,1.115,0.4491,0.5586,0.0965,0.6265,0,2.51,0.6001,4,0,2,2,0.803,2.1238,0.5984,-0.0705,0,1,6.771,6.475,1,None,1
SHP000163,5.04,27,6.159,7.959,4.278,1.641,0.7644,0.6616,0.0925,0.7042,2,11.61,0.4865,1,1,1,1,1.92,0.5895,-0.3993,0.6388,1,0,6.159,4.278,1,Refrigeration Failure,1
SHP000164,2.31,6,2.985,4.551,2.777,0.894,0.3791,0.4023,0.0077,0.4977,0,8.01,0.7633,5,5,4,1,0.694,1.4314,0.3088,-0.062,0,0,2.985,2.777,0,None,0
SHP000165,4.78,17,0.542,5.132,-0.865,1.785,0.5701,0.7345,0.0521,0.8654,0,12.01,0.5163,2,4,5,1,0.151,1.5987,1.2823,0.6224,0,0,0.542,-0.865,0,Hub Dwell Delay,0
SHP000166,1.46,7,2.086,4.001,1.343,0.826,0.5572,0.3553,0.0171,0.3657,0,12.68,0.6432,0,2,2,1,2.167,0.6724,1.0563,2.6756,0,0,2.086,1.343,0,Urban Traffic,0
SHP000167,3.1,6,2.445,2.936,1.526,1.241,0.6578,0.3841,0.0554,0.4171,0,15.47,1.0,8,2,5,2,1.587,0.543,0.3581,0.0809,0,0,2.445,1.526,0,Urban Traffic,0
SHP000168,2.6,6,0.868,1.103,-0.519,1.133,0.5092,0.3851,0.051,0.484,0,15.4,0.6832,2,5,3,1,0.655,1.1617,0.4317,-0.6064,0,0,0.868,-0.519,0,Urban Traffic,0
SHP000169,1.84,5,3.792,5.424,3.72,0.419,0.2851,0.5539,0.0447,0.5754,1,7.38,0.7116,6,5,5,2,1.516,2.2042,-1.2168,-0.3323,0,0,3.792,3.72,0,Urban Traffic,0
SHP000170,10.78,15,6.467,7.577,5.858,2.189,0.3814,0.6689,0.0446,0.7934,2,12.38,0.7595,5,0,2,1,1.113,2.5413,0.5745,0.557,0,0,6.467,5.858,1,None,1
SHP000171,3.46,3,3.765,6.112,3.408,1.287,0.389,0.5306,0.0637,0.58,0,9.15,0.8476,8,3,3,1,0.193,1.5621,-0.765,0.5953,0,0,3.765,3.408,0,Hub Dwell Delay,0
SHP000172,2.76,5,3.596,4.881,2.732,0.527,0.1687,0.2796,0.0377,0.3083,2,8.3,0.6721,8,0,4,2,0.003,1.4852,0.6339,1.6132,0,0,3.596,2.732,0,None,0
SHP000173,4.47,10,5.45,8.292,5.385,1.251,0.2492,0.5562,0.0677,0.6355,2,14.58,0.7832,6,3,5,3,0.058,3.4684,-0.7143,0.3179,1,0,5.45,5.385,0,Urban Traffic,0
SHP000174,2.34,10,1.583,2.452,0.603,1.504,0.4233,0.6238,0.1248,0.746,0,11.29,0.578,11,2,2,1,0.165,0.6783,-1.7196,1.0609,0,0,1.583,0.603,0,Urban Traffic,0
SHP000175,1.97,3,4.065,5.221,3.807,0.376,0.3042,0.4588,0.0248,0.6103,0,14.85,0.8124,5,3,0,1,1.308,0.717,1.1078,0.9176,0,0,4.065,3.807,0,Urban Traffic,0
SHP000176,1.02,1,3.898,5.038,3.829,0.765,0.3326,0.4717,0.0406,0.5935,0,13.3,0.8259,6,3,4,1,1.045,0.645,-0.2095,0.7103,0,0,3.898,3.829,0,Hub Dwell Delay,0
SHP000177,3.09,20,5.807,6.762,5.679,1.793,0.4055,0.5009,0.0718,0.5069,0,12.29,0.7461,10,5,3,3,0.285,2.9896,0.7975,0.8044,1,0,5.807,5.679,0,None,0
SHP000178,3.52,24,4.416,6.6,3.64,1.899,0.6792,0.5997,0.064,0.6104,0,10.8,0.5085,10,4,2,1,0.419,0.1475,-0.4705,-1.6073,0,0,4.416,3.64,0,Urban Traffic,0
SHP000179,3.49,9,1.991,5.743,-0.125,1.124,0.4615,0.615,0.0936,0.7841,0,11.76,0.7306,10,4,4,1,1.423,0.5732,0.4236,-0.0696,0,0,1.991,-0.125,0,Refrigeration Failure,0
SHP000180,3.05,6,2.544,5.156,2.296,0.716,0.533,0.4326,0.047,,1,17.68,0.8904,0,0,0,2,0.578,1.0878,-0.2967,0.0142,0,0,2.544,2.296,0,Refrigeration Failure,0
SHP000181,2.16,6,1.749,2.669,1.331,1.175,0.303,0.4033,0.0419,0.4161,0,14.08,0.5741,2,5,2,1,1.068,1.2745,0.0215,0.1964,0,0,1.749,1.331,0,Urban Traffic,0
SHP000182,4.73,13,4.214,4.804,2.902,2.827,0.4054,0.5543,0.0856,0.7679,0,9.61,0.8584,11,3,5,1,1.172,1.0771,-1.497,1.1262,1,0,4.214,2.902,0,Refrigeration Failure,0
SHP000183,11.06,14,5.185,5.42,4.484,2.551,0.6342,0.4892,0.0834,0.6314,1,17.8,0.8322,11,1,2,1,0.092,1.6172,0.909,0.9716,1,0,5.185,4.484,1,Hub Dwell Delay,1
SHP000184,3.42,8,4.213,10.233,2.47,0.55,0.1967,0.4603,0.0579,0.472,2,18.91,0.6798,2,3,1,1,0.677,1.5928,0.0204,-0.7152,0,0,4.213,2.47,0,Urban Traffic,0
SHP000185,3.31,22,5.715,9.361,2.905,1.203,0.6227,0.6498,0.1104,0.6811,0,16.67,0.7867,9,0,0,2,0.283,1.5537,0.0015,1.3101,0,0,5.715,2.905,0,Urban Traffic,0
SHP000186,10.33,14,-0.863,-0.622,-0.868,2.277,0.4963,0.6378,0.1059,0.8045,1,13.35,0.5707,1,4,3,2,0.267,0.3665,-1.2151,-0.3247,0,0,-0.863,-0.868,1,None,1
SHP000187,0.88,3,3.686,4.416,3.111,0.99,0.5142,0.4705,0.0224,0.514,1,13.64,0.8443,4,4,5,1,0.155,3.1695,-1.1442,-1.194,1,0,3.686,3.111,0,Urban Traffic,0
SHP000188,4.4,20,6.607,7.023,6.102,1.587,0.4964,0.7146,0.1297,0.9479,0,12.01,0.8935,11,4,0,2,0.66,2.6509,-0.4461,-0.0914,0,0,6.607,6.102,1,Hub Dwell Delay,1
SHP000189,4.04,12,5.065,5.995,2.427,1.195,0.3402,0.5304,0.1142,0.6388,0,12.08,0.8092,5,1,0,2,0.229,1.3667,-0.3169,0.9286,0,1,5.065,2.427,0,Refrigeration Failure,0
SHP000190,1.69,2,4.384,4.553,3.751,0.315,0.4168,0.5191,0.0369,0.5334,0,7.86,0.6056,1,1,0,1,0.14,1.6966,-1.5874,-1.2562,0,0,4.384,3.751,0,Refrigeration Failure,0
SHP000191,1.62,2,3.166,3.473,2.955,0.712,0.3087,0.4477,0.0522,0.4669,0,11.21,0.4773,1,2,3,3,0.264,3.4229,0.7013,0.1918,1,0,3.166,2.955,0,Urban Traffic,0
SHP000192,3.63,13,4.177,4.781,3.752,1.794,0.3387,0.5439,0.1008,,2,17.2,0.8297,0,4,4,1,0.71,1.3458,-0.6492,0.4917,0,0,4.177,3.752,0,Urban Traffic,0
SHP000193,1.61,4,4.307,5.623,4.037,0.635,0.3663,0.5676,0.048,0.6546,2,14.38,0.6345,1,5,0,2,0.388,2.2854,1.5804,-0.5009,1,0,4.307,4.037,0,Refrigeration Failure,0
SHP000194,2.4,5,1.659,3.412,1.17,0.871,0.4064,0.4158,0.039,0.547,1,11.58,0.9081,0,0,1,3,0.357,1.9519,0.1948,0.4824,0,0,1.659,1.17,0,None,0
SHP000195,2.03,6,2.673,3.296,2.293,1.515,0.5821,0.449,0.0529,0.5034,0,9.15,0.7906,4,5,0,3,2.667,3.4286,0.7265,1.2061,0,0,2.673,2.293,0,Hub Dwell Delay,0
SHP000196,1.64,3,3.798,4.247,3.067,0.584,0.4325,0.4642,0.0317,0.5563,1,11.61,0.871,7,4,0,1,0.732,2.6786,0.3649,1.0964,0,0,3.798,3.067,0,Hub Dwell Delay,0
SHP000197,2.26,6,3.428,4.101,2.702,0.956,0.5995,0.4461,0.0388,0.6526,0,16.67,0.6421,3,4,3,1,0.563,1.0701,1.2554,-0.7885,0,0,3.428,2.702,0,Refrigeration Failure,0
SHP000198,3.42,5,4.354,5.153,2.338,0.833,0.4684,0.5,0.0946,0.5216,0,6.86,0.5945,5,3,4,2,0.08,1.7823,1.0411,0.2232,0,1,4.354,2.338,0,None,0
SHP000199,8.36,11,6.226,6.902,4.709,1.79,0.5862,0.5548,0.067,,2,9.91,0.9,0,0,3,2,0.55,0.9675,0.1693,0.5398,0,0,6.226,4.709,1,Urban Traffic,1
SHP000200,1.15,2,3.291,3.711,2.804,0.468,0.3666,0.4498,0.0449,0.4893,0,20.69,0.6958,5,3,0,1,0.94,0.8628,0.9576,-1.4603,1,0,3.291,2.804,0,Hub Dwell Delay,0
SHP000201,2.24,6,1.687,1.961,0.187,0.849,0.3883,0.4279,0.049,,2,13.93,0.7116,6,2,3,2,0.608,2.3711,1.7338,0.6417,1,0,1.687,0.187,0,Hub Dwell Delay,0
SHP000202,4.36,16,8.071,11.045,7.779,2.192,0.419,0.4871,0.0843,0.5946,0,14.83,0.6332,5,2,3,1,0.374,3.8923,0.2778,1.5689,0,0,8.071,7.779,1,Refrigeration Failure,1
SHP000203,3.43,23,6.68,8.089,6.179,1.154,0.4306,0.5555,0.064,,1,9.89,0.9784,7,0,0,1,0.406,1.252,1.2478,-2.6727,0,0,6.68,6.179,1,None,1
SHP000204,2.82,3,3.377,5.805,2.388,1.132,0.3897,0.4349,0.0782,0.6024,0,10.76,0.7073,6,5,2,1,0.048,1.0438,-1.4901,0.5418,1,0,3.377,2.388,0,None,0
SHP000205,0.94,4,4.617,5.687,4.244,0.645,0.3577,0.5034,0.0435,0.5358,0,16.25,0.6748,2,5,1,2,2.085,2.2822,0.1393,-0.0057,0,0,4.617,4.244,0,Urban Traffic,0
SHP000206,2.77,15,8.173,15.012,7.112,2.453,0.7439,0.6552,0.1222,0.7154,1,14.17,0.8066,9,0,2,1,0.843,1.7896,0.4316,-0.3817,0,0,8.173,7.112,1,None,1
SHP000207,1.59,1,3.87,5.058,3.826,0.328,0.3949,0.4929,0.0342,0.5184,2,7.98,0.6643,10,0,1,3,2.071,2.0541,-0.2288,0.9567,0,0,3.87,3.826,0,Hub Dwell Delay,0
SHP000208,5.11,14,5.877,7.855,5.35,1.155,0.5843,0.6877,0.0622,0.7232,2,7.99,0.8364,9,0,5,1,1.128,1.3041,0.8441,-1.6967,0,0,5.877,5.35,0,Refrigeration Failure,0
SHP000209,4.2,13,3.964,5.403,3.333,1.95,0.5495,0.5142,0.0901,0.6395,1,10.11,0.6901,4,1,1,1,0.93,1.8137,2.2491,1.46,1,0,3.964,3.333,0,Urban Traffic,0
SHP000210,1.52,4,3.964,5.056,3.92,0.739,0.2851,0.5286,0.0366,0.6658,2,9.7,0.9302,7,1,5,1,0.543,2.2634,-0.5422,-0.1972,0,0,3.964,3.92,0,Hub Dwell Delay,0
SHP000211,4.68,17,4.241,4.366,3.411,2.966,0.4967,0.5531,0.0304,0.7445,1,8.83,0.6991,8,0,1,2,1.726,2.0932,0.0071,-1.0678,1,0,4.241,3.411,0,None,0
SHP000212,2.02,3,2.904,3.806,2.812,0.957,0.5102,0.467,0.0219,0.5261,1,15.51,0.7227,6,3,2,2,0.376,1.7469,2.9316,0.1534,0,0,2.904,2.812,0,Hub Dwell Delay,0
SHP000213,4.3,13,5.878,7.329,4.88,1.294,0.5648,0.532,0.0487,0.8684,0,8.21,0.691,6,1,0,3,0.283,3.0939,-0.9493,-0.3496,1,0,5.878,4.88,0,Urban Traffic,0
SHP000214,4.82,9,3.8,3.929,3.794,1.087,0.2747,0.5132,0.0507,0.6426,0,9.97,0.7417,5,4,0,1,0.655,2.6812,-2.7283,0.8426,0,0,3.8,3.794,0,Hub Dwell Delay,0
SHP000215,3.89,5,1.721,1.842,1.44,1.161,0.4325,0.3996,0.0532,0.4286,1,6.54,0.6294,1,5,0,3,0.334,2.9674,-1.1625,0.6297,1,0,1.721,1.44,0,Refrigeration Failure,0
SHP000216,4.59,7,3.235,3.636,2.749,0.889,0.296,0.6222,0.0386,0.7008,0,13.94,0.5708,9,4,3,3,0.512,2.809,1.1295,0.1458,1,0,3.235,2.749,0,Urban Traffic,0
SHP000217,5.17,24,6.44,7.294,6.282,1.611,0.6141,0.5537,0.0796,0.8261,0,8.86,0.579,0,2,1,1,0.44,1.5115,-2.4384,-0.466,0,0,6.44,6.282,1,Urban Traffic,1
SHP000218,4.92,18,4.198,6.917,3.152,1.999,0.5786,0.6134,0.1095,,2,14.58,0.9113,3,1,1,2,0.562,3.4749,-0.4635,-1.6244,0,0,4.198,3.152,0,Urban Traffic,0
SHP000219,0.99,1,5.076,5.602,4.844,0.581,0.1973,0.3989,0.0129,0.4193,2,10.72,0.7139,9,1,4,3,2.296,0.4936,-1.5086,-0.1403,1,0,5.076,4.844,0,Hub Dwell Delay,0
SHP000220,2.03,11,0.644,1.457,0.505,1.026,0.5695,0.3704,0.0043,0.4092,1,12.31,0.9652,5,4,4,2,0.87,2.1165,-2.198,1.3708,0,0,0.644,0.505,0,Urban Traffic,0
SHP000221,3.28,12,6.694,8.056,6.449,0.975,0.4353,0.4842,0.0877,0.6504,1,5.43,0.659,5,5,5,1,1.302,0.1466,1.4863,-0.2405,0,0,6.694,6.449,1,Hub Dwell Delay,1
SHP000222,1.9,5,1.303,1.731,1.293,1.267,0.5503,0.3479,0.0511,0.4401,0,17.41,0.9442,9,3,3,3,0.644,1.5022,-0.4239,0.3581,0,0,1.303,1.293,0,Hub Dwell Delay,0
SHP000223,11.54,13,5.478,9.034,2.999,1.914,0.6864,0.513,0.151,0.7087,1,13.6,0.4118,5,3,1,2,0.678,2.4388,-0.0637,2.0169,1,1,5.478,2.999,1,Urban Traffic,1
SHP000224,2.06,5,3.857,6.143,3.485,0.74,0.5784,0.3725,0.0372,0.4382,0,13.96,0.5992,11,5,4,2,0.134,1.2143,0.2182,-1.341,0,0,3.857,3.485,0,Urban Traffic,0
SHP000225,3.92,11,4.767,7.452,4.629,1.211,0.3741,0.5748,0.0767,0.6404,2,14.07,0.9909,10,5,4,3,1.56,5.4878,-0.6345,-0.1215,1,0,4.767,4.629,0,Refrigeration Failure,0
SHP000226,2.56,7,2.251,2.624,2.013,0.793,0.7019,0.4581,0.0417,0.5207,0,12.25,0.5628,0,4,2,3,0.497,2.0374,-1.7883,-0.5116,0,0,2.251,2.013,0,Hub Dwell Delay,0
SHP000227,4.43,10,2.708,3.957,2.3,1.348,0.4145,0.5914,0.0528,0.6436,2,13.46,0.7912,6,0,4,1,0.17,1.5673,1.1091,0.5507,0,0,2.708,2.3,0,Urban Traffic,0
SHP000228,5.11,4,2.615,5.582,2.092,1.111,0.5373,0.6563,0.0582,0.7245,2,14.27,0.9482,4,3,5,1,0.024,1.1227,2.5116,0.1876,0,0,2.615,2.092,0,Refrigeration Failure,0
SHP000229,3.2,19,5.673,6.114,5.29,1.733,0.5853,0.6174,0.0445,0.9792,0,7.59,0.4972,6,5,1,2,1.764,2.5226,-1.3093,-1.3953,1,0,5.673,5.29,0,Hub Dwell Delay,0
SHP000230,3.19,16,2.786,4.02,1.95,2.084,0.4199,0.6456,0.0866,0.7608,1,8.46,0.7274,5,3,1,2,1.406,0.5009,1.636,-0.1897,1,1,2.786,1.95,0,Refrigeration Failure,0
SHP000231,0.86,3,3.359,4.126,2.897,0.405,0.3554,0.5064,0.0033,0.5599,0,7.76,0.594,2,0,3,2,0.794,1.9381,-1.5096,0.358,1,0,3.359,2.897,0,None,0
SHP000232,1.69,1,4.753,5.035,4.079,0.801,0.4901,0.4715,0.0458,0.5648,1,7.38,0.878,10,4,3,2,0.523,1.6035,-1.045,0.2482,0,0,4.753,4.079,0,Refrigeration Failure,0
SHP000233,3.14,9,4.898,5.219,4.671,1.372,0.209,0.4468,0.0781,0.5086,0,23.7,0.4882,10,1,0,2,1.064,1.4019,0.6304,0.5404,1,0,4.898,4.671,0,Refrigeration Failure,0
SHP000234,1.84,2,3.464,4.261,3.226,0.584,0.392,0.4834,0.0555,0.5609,0,14.6,0.5102,11,2,3,1,0.871,2.3015,-0.6414,-0.8639,0,0,3.464,3.226,0,Hub Dwell Delay,0
SHP000235,4.39,17,7.652,10.116,6.623,1.304,0.4028,0.5514,0.084,0.8547,1,21.43,0.9017,1,1,4,1,1.051,1.448,-0.9516,0.138,0,1,7.652,6.623,1,Urban Traffic,1
SHP000236,1.86,2,4.292,4.436,3.295,0.356,0.3744,0.4526,0.0507,0.5092,0,10.69,0.5638,11,5,3,2,0.321,1.8151,-1.2012,2.1865,0,0,4.292,3.295,0,Urban Traffic,0
SHP000237,1.82,2,4.548,6.516,4.084,0.17,0.4419,0.5024,0.055,0.5704,1,22.96,0.801,6,2,0,2,0.285,3.0491,0.1595,-1.4944,0,0,4.548,4.084,0,Hub Dwell Delay,0
SHP000238,5.14,17,8.965,12.826,8.31,0.805,0.479,0.5841,0.1697,,0,19.87,0.791,7,5,0,3,0.101,2.7941,0.0982,0.0627,0,1,8.965,8.31,1,Urban Traffic,1
SHP000239,1.85,2,3.565,4.038,3.11,0.723,0.3483,0.451,0.0375,0.5499,0,15.17,0.8105,5,5,3,1,0.298,0.899,0.2459,0.9678,1,0,3.565,3.11,0,Urban Traffic,0
SHP000240,4.96,12,4.597,9.994,2.521,1.279,0.7298,0.6287,0.1319,0.7988,0,15.52,0.8622,9,0,2,1,0.758,1.1042,-0.4347,-0.6469,0,0,4.597,2.521,0,Urban Traffic,0
SHP000241,1.74,1,4.393,4.72,4.025,0.63,0.4948,0.4445,0.0219,0.4623,2,13.84,0.9531,8,4,2,2,0.207,2.0921,-0.8009,0.1008,0,0,4.393,4.025,0,Hub Dwell Delay,0
SHP000242,9.55,15,2.154,4.326,1.822,1.727,0.2797,0.6837,0.0933,0.99,1,15.65,0.7594,0,4,5,2,0.725,0.9896,0.5205,-1.5747,1,1,2.154,1.822,1,Hub Dwell Delay,1
SHP000243,3.37,8,4.13,6.328,3.159,1.778,0.5657,0.6681,0.0461,0.7138,0,10.94,0.8026,8,1,3,1,1.386,2.7235,-0.6649,-0.9764,1,0,4.13,3.159,0,Urban Traffic,0
SHP000244,2.71,5,4.249,6.65,3.889,0.659,0.3476,0.3864,0.0654,0.5184,1,9.5,0.5986,7,0,1,3,0.831,4.1771,1.7995,-2.6221,1,0,4.249,3.889,0,Urban Traffic,0
SHP000245,4.53,11,3.966,7.278,3.864,2.022,0.323,0.6141,0.1243,0.713,0,13.27,0.6974,4,2,2,1,0.149,2.149,-0.7931,-0.882,0,0,3.966,3.864,0,Hub Dwell Delay,0
SHP000246,1.76,4,4.402,5.683,4.343,0.663,0.4994,0.4865,0.024,0.5951,0,13.3,0.7457,0,2,1,2,0.039,3.2926,-0.0117,-1.4314,1,0,4.402,4.343,0,Urban Traffic,0
SHP000247,2.54,6,2.791,3.839,2.036,0.781,0.406,0.3806,0.0438,,1,9.44,0.7107,1,0,0,3,0.147,1.5032,1.8686,-1.6498,1,0,2.791,2.036,0,Hub Dwell Delay,0
